iterID,A,B,C,D,E,F,ParetoGPApproximation_Stress,ParetoGPApproximation_Modulus,ParetoGPApproximation_Toughness,ParetoFamily
14,0,0.2372,0.0134,0.0017,0.0009,0.7333,300.45,2.4908,64750.2453,-1
14,0.2348,0.0606,0.0717,0.0028,0.1536,0.4047,521.534,1.853,84327.2297,-1
14,0,0.2527,0.0132,0.0004,0.0008,0.7197,309.5154,2.4859,66063.3292,-1
14,0,0.2674,0.0081,0.0034,0.0009,0.7121,318.4693,2.4672,67518.076,-1
14,0,0.259,0.0142,0.0018,0.0001,0.7107,313.6507,2.4819,66523.8458,-1
14,0.2014,0.1243,0.0778,0.0017,0.0972,0.4198,463.6352,1.9379,80583.9271,-1
14,0.2753,0.1212,0.0547,0.0014,0.0561,0.4365,465.5617,1.913,86198.6978,-1
14,0.2993,0.1115,0.0522,0.0072,0.0601,0.4175,488.8161,1.8714,89377.676,-1
14,0.3739,0.0712,0.04,0.0068,0.0459,0.4222,498.9812,1.8219,94532.7725,-1
14,0.0801,0.2343,0.002,0.0099,0.0482,0.6235,350.6857,2.1003,74102.5923,-1
14,0.4211,0.0006,0.0005,0,0.1984,0.3788,616.7749,1.4235,97446.8216,-1
14,0.0032,0.3923,0.0331,0.0001,0.0193,0.5188,387.4574,2.1579,68788.1826,-1
14,0.3019,0.0546,0.0416,0.0001,0.1505,0.4096,566.1962,1.7843,91058.4552,-1
14,0.1927,0.1149,0.0593,0,0.1575,0.4163,511.5625,1.881,81827.2977,-1
14,0,0.2163,0.0068,0.0017,0.0008,0.7675,286.0355,2.5007,60536.157,-1
14,0.2506,0.0325,0.0404,0.0102,0.216,0.4099,571.1522,1.7646,87345.646,-1
14,0.4317,0.0002,0.011,0.008,0.1316,0.4066,578.5939,1.5466,98967.0535,-1
14,0,0.3526,0.0194,0.0003,0.0003,0.6081,358.941,2.359,69191.7392,-1
14,0.0001,0.3043,0.0061,0.0044,0.0007,0.6784,339.0278,2.4303,69767.9983,-1
14,0,0.3092,0.0065,0.0007,0.0004,0.6768,340.427,2.4357,69736.4151,-1
14,0.384,0.0057,0.0407,0,0.1496,0.3792,594.0798,1.6836,96359.0438,-1
14,0.3323,0.0185,0.058,0.0129,0.1342,0.386,560.4843,1.7542,92628.196,-1
14,0.1464,0.3081,0.0354,0.0035,0.0038,0.4674,389.4096,2.0115,77181.0961,-1
14,0,0.4143,0.0122,0.0021,0.0041,0.5551,381.358,2.1777,71344.3998,-1
14,0.2655,0.1364,0.0505,0.0142,0.0294,0.4536,434.5826,1.9411,83915.1784,-1
14,0.2695,0.0227,0.0641,0,0.1469,0.4327,519.1045,1.8523,85203.2834,-1
14,0.2237,0.193,0.0642,0.0049,0,0.4501,404.2267,1.9924,80191.5954,-1
14,0.2315,0.0675,0.0498,0,0.1826,0.4187,544.3261,1.8326,85109.5107,-1
14,0.4015,0.0006,0.0077,0.0024,0.1991,0.381,619.7762,1.4868,97063.8389,-1
14,0.458,0.0176,0.0096,0.0023,0.1081,0.3947,568.6398,1.541,99366.0439,-1
14,0,0.4198,0.0184,0.0042,0.002,0.5372,383.7509,2.1656,70655.3408,-1
14,0,0.3239,0.0856,0.0008,0.0541,0.4499,422.3299,2.1053,70232.3616,-1
14,0.3188,0.041,0.0472,0.003,0.1286,0.4143,550.2167,1.804,91565.4865,-1
14,0.0007,0.2608,0.0172,0.0014,0.0009,0.7019,315.5177,2.4783,66474.9962,-1
14,0,0.2861,0.0135,0.0051,0.0013,0.6805,329.9845,2.4544,68157.041,-1
14,0.0001,0.429,0.0112,0.0039,0.0007,0.544,384.5152,2.1451,71877.891,-1
14,0.279,0.0455,0.0515,0.0004,0.1614,0.4108,557.2881,1.8085,88822.8855,-1
14,0.1931,0.1141,0.0591,0.0002,0.1278,0.4465,473.8349,1.9295,79397.8189,-1
14,0.0033,0.4075,0.0103,0.0012,0.022,0.5455,385.8017,2.1231,72155.8432,-1
14,0,0.2842,0.0087,0.0018,0.0009,0.6958,327.8289,2.4587,68396.7808,-1
14,0,0.3555,0.0062,0.0015,0.0007,0.6299,360.709,2.3548,71636.6305,-1
14,0,0.3149,0.0004,0.0013,0.0017,0.6813,344.0035,2.4118,70745.4674,-1
14,0.1542,0.2758,0.0586,0.0048,0.0155,0.4324,411.5189,1.9906,78467.7782,-1
14,0.3302,0.0174,0.0298,0.0122,0.1904,0.3901,605.9626,1.6733,93566.9628,-1
14,0.3939,0.0006,0.0274,0.0038,0.1474,0.3995,591.3599,1.6655,97205.1472,-1
14,0.0051,0.3561,0.0838,0.037,0.0258,0.4084,442.8679,2.0504,73414.7686,-1
14,0.4105,0.0055,0.0136,0.0023,0.1516,0.4031,593.8621,1.5672,98202.1757,-1
14,0.3358,0.1296,0.0583,0,0.0003,0.4177,452.6694,1.895,90845.536,-1
14,0.1808,0.1664,0.009,0.0014,0.0046,0.6287,345.2201,2.0711,74134.5617,-1
14,0.0369,0.3172,0.0957,0.033,0.033,0.3885,440.1155,2.0152,74955.3579,-1
14,0,0.373,0.0076,0.0003,0.0025,0.609,367.5156,2.3083,71590.3016,-1
14,0,0.3399,0.098,0.006,0.0071,0.4509,414.2917,2.1323,70132.224,-1
14,0.0603,0.3486,0.0779,0.0186,0.0303,0.3864,441.2577,1.9702,75659.7539,-1
14,0.4573,0.0044,0.0233,0.0031,0.0911,0.3975,553.7551,1.6456,99312.1218,-1
14,0.4914,0.0069,0.0045,0.0013,0.0772,0.4141,532.3667,1.4957,100383.215,-1
14,0.3193,0.0192,0.0395,0.0026,0.1725,0.4075,584.5802,1.7477,92454.9829,-1
14,0,0.2437,0.0112,0.0012,0.0009,0.7317,303.7736,2.4885,65261.2691,-1
14,0.1394,0.1532,0.0671,0.0053,0.1355,0.4325,464.6092,1.9525,76756.7084,-1
14,0,0.3403,0.0883,0.0009,0.0296,0.4525,417.8341,2.1199,70042.0195,-1
14,0.2728,0.1957,0.0463,0,0.001,0.4378,428.3782,1.9296,86392.5388,-1
14,0,0.3859,0.0896,0.0054,0.0172,0.4122,442.2505,2.0656,73818.8484,-1
14,0.0399,0.3623,0.0063,0.0016,0.0008,0.5829,367.5861,2.1808,72638.5708,-1
14,0.4779,0.0232,0.0098,0.0013,0.0751,0.4028,539.824,1.5567,99900.7509,-1
14,0.4078,0.095,0.0381,0.0004,0.0257,0.3949,502.2534,1.776,96940.9994,-1
14,0,0.3372,0.0003,0.0003,0.005,0.6568,355.022,2.3719,71946.1716,-1
14,0.2862,0.0642,0.0382,0.0007,0.1744,0.3981,581.5619,1.7528,90402.6487,-1
14,0.4002,0.0072,0.0051,0.0024,0.205,0.375,621.8248,1.4647,96474.7084,-1
14,0.2695,0.111,0.052,0.0072,0.0928,0.4156,504.7455,1.865,87582.4384,-1
14,0.463,0.0045,0.0174,0.0031,0.0923,0.4024,552.6915,1.6073,99596.0328,-1
14,0.1906,0.1388,0.0743,0.0014,0.1096,0.4111,475.6071,1.9235,80888.1872,-1
14,0.4444,0.0073,0.0131,0,0.1057,0.4164,556.1607,1.5795,99331.0906,-1
14,0.4154,0.0084,0.0034,0,0.1661,0.4033,598.8602,1.4693,98512.483,-1
14,0,0.3609,0.0018,0.0003,0.0004,0.6347,362.7536,2.3436,72410.5662,-1
14,0.321,0.0832,0.0506,0.0016,0.091,0.4021,528.068,1.8162,91878.6909,-1
14,0.2828,0.1453,0.0538,0.0151,0.0313,0.4179,461.238,1.8969,87846.3897,-1
14,0.0044,0.3284,0.0983,0.0342,0.0342,0.4023,442.7407,2.0554,73763.8853,-1
14,0.2968,0.0537,0.0487,0.0027,0.148,0.4014,563.0536,1.789,90608.5154,-1
14,0,0.2531,0.0143,0.0018,0.0009,0.7155,310.4658,2.4828,66185.7004,-1
14,0.0973,0.3026,0.0857,0.005,0.0162,0.4076,420.601,2.0252,76198.6116,-1
14,0.3979,0.0116,0.0139,0.0011,0.1701,0.3914,608.7669,1.5616,97436.9918,-1
14,0.2489,0.0988,0.0492,0.0068,0.0878,0.4593,463.958,1.9157,82462.8201,-1
14,0.17,0.192,0.073,0.0022,0.0594,0.4305,431.1642,1.983,78346.8817,-1
14,0.3454,0.0548,0.0361,0.0022,0.1416,0.3838,586.8482,1.7132,94288.2901,-1
14,0.1838,0.1383,0.0645,0.0047,0.1206,0.4235,479.1193,1.9237,80311.1086,-1
14,0.4676,0.0066,0.0071,0,0.0911,0.4206,540.9833,1.5215,100026.588,-1
14,0.3175,0.0404,0.0491,0.0117,0.1367,0.3955,563.6764,1.7725,92046.4513,-1
14,0.3529,0.0136,0.0233,0.0012,0.2253,0.3605,624.9346,1.5739,93442.4141,-1
14,0.2371,0.1311,0.068,0.0052,0.0463,0.4442,435.2028,1.9591,81352.1564,-1
14,0.3357,0.0173,0.0296,0.0121,0.1889,0.387,607.9686,1.6661,93870.45,-1
14,0.4913,0.0067,0.0254,0.0013,0.06,0.3901,529.15,1.653,99546.2338,-1
14,0.4329,0.0294,0.0098,0.0013,0.116,0.4009,573.6307,1.5537,98872.3517,-1
14,0.1923,0.1146,0.056,0.0125,0.1564,0.4122,514.0481,1.8693,82044.9626,-1
14,0.3431,0.0743,0.0417,0.0073,0.0809,0.411,526.1302,1.8077,93347.0058,-1
14,0.0002,0.3774,0.0069,0.0017,0.0023,0.6046,369.2352,2.2914,71742.4163,-1
14,0.3167,0.0403,0.0464,0.0032,0.1364,0.4106,557.6964,1.7941,91677.405,-1
14,0.3015,0.0054,0.039,0.0004,0.2035,0.4112,588.2247,1.7391,91197.269,-1
14,0.3219,0.0062,0.0435,0,0.1993,0.3856,602.4566,1.7018,92984.8738,-1
14,0,0.387,0.098,0.0025,0.0222,0.3921,449.8145,2.0322,74855.9926,-1
14,0.4435,0.0082,0.004,0,0.1426,0.3976,588.6428,1.4769,99206.6411,-1
14,0.3948,0.014,0.005,0.0024,0.2095,0.3694,623.6085,1.4649,95723.9486,-1
14,0,0.2412,0.0109,0.0012,0.0009,0.7348,302.0875,2.49,64954.715,-1
14,0,0.3934,0.092,0.0014,0.0226,0.3986,448.7995,2.037,74553.2567,-1
14,0.4065,0.0002,0.0234,0.0061,0.1343,0.4061,580.8572,1.6505,97767.981,-1
14,0.0962,0.3397,0.0847,0.0049,0,0.3897,423.9583,1.994,76985.6318,-1
14,0.3166,0.1222,0.055,0,0.0573,0.3938,500.4338,1.8284,91350.6159,-1
14,0,0.2774,0.0072,0.0011,0.0009,0.7062,323.5947,2.4638,68072.572,-1
14,0.0003,0.3794,0.0121,0.0016,0.0008,0.5938,369.3128,2.2903,70722.8844,-1
14,0.4065,0.0234,0.0437,0.002,0.0755,0.4052,531.3743,1.7675,96817.6459,-1
14,0.3541,0.0182,0.0311,0.0127,0.1736,0.3794,607.3553,1.661,94734.6151,-1
14,0,0.3609,0.0018,0.0003,0.0004,0.6347,362.7509,2.3436,72409.9977,-1
14,0.4734,0.0432,0.0043,0.0013,0.0744,0.399,541.9334,1.518,99628.6627,-1
14,0.176,0.0846,0.0626,0,0.1878,0.4264,507.2798,1.8886,79685.7482,-1
14,0.0043,0.3188,0.0954,0.011,0.0847,0.3905,458.8,2.0124,74399.6191,-1
14,0.3219,0.0055,0.0307,0.0084,0.1993,0.4034,599.9838,1.6906,93031.8009,-1
14,0.4159,0.018,0.0099,0.0024,0.1741,0.3698,615.3071,1.5129,96646.4491,-1
14,0.3279,0.1129,0.057,0.037,0.0003,0.4079,455.1903,1.8801,90766.4156,-1
14,0.4314,0.0083,0.0041,0,0.1457,0.4063,586.7722,1.4804,99113.4775,-1
14,0,0.2316,0.0138,0.0018,0.0009,0.7382,297.1033,2.4929,64153.2332,-1
14,0.2396,0.1405,0.0723,0.0018,0.0215,0.4521,415.2642,1.9776,80019.6017,-1
14,0.2629,0.1515,0.0386,0.0019,0.0874,0.419,500.8916,1.846,87730.4268,-1
14,0,0.4074,0.0103,0.0036,0.0033,0.5652,379.1084,2.1946,71464.038,-1
14,0.2379,0.1413,0.0524,0.0081,0.038,0.47,420.2224,1.9619,79693.4419,-1
14,0.232,0.1367,0.0667,0.0016,0.0916,0.4048,486.5135,1.8905,84504.7041,-1
14,0.2124,0.1187,0.0742,0.0016,0.0799,0.4389,447.2943,1.9541,79784.8909,-1
14,0.1062,0.2813,0.0935,0.003,0.0161,0.4063,416.3017,2.026,76415.5441,-1
14,0.0057,0.2604,0.0859,0.0084,0.1822,0.3716,484.8383,1.9179,74209.5879,-1
14,0,0.2749,0.009,0.0019,0.0009,0.7043,322.6052,2.4661,67862.7505,-1
14,0.2541,0.1047,0.0549,0.0054,0.0875,0.4385,478.6214,1.9079,84617.6513,-1
14,0,0.2712,0.0151,0.0017,0.0008,0.696,321.0095,2.4736,67140.231,-1
14,0.3606,0.0585,0.0522,0.002,0.0923,0.3822,543.4402,1.7582,94576.7472,-1
14,0.0807,0.2596,0.0903,0.0369,0.042,0.4003,427.1669,2.0102,75353.7884,-1
14,0.3373,0.0178,0.0304,0.0017,0.1838,0.3985,602.5322,1.6888,94134.4361,-1
14,0.0004,0.2815,0.0045,0.0016,0.0009,0.7067,325.9256,2.4545,68530.3024,-1
14,0,0.3454,0.0019,0.0004,0.0657,0.5848,380.0524,2.1219,73204.4355,-1
14,0.4406,0.0045,0.0224,0.003,0.1241,0.3829,583.8118,1.6153,98556.3592,-1
14,0.2758,0.0543,0.0504,0.0004,0.1667,0.402,564.8152,1.7928,89073.7078,-1
14,0.2444,0.1409,0.0383,0.0097,0.0812,0.4473,470.2984,1.8902,84696.5503,-1
14,0.1097,0.238,0.0828,0.0338,0.0311,0.4218,412.8727,2.0276,75194.3858,-1
14,0,0.2318,0.0138,0.0005,0.0013,0.7388,296.9622,2.4944,64073.9159,-1
14,0.1916,0.0876,0.052,0.0065,0.1566,0.4538,485.6088,1.9069,79080.1251,-1
14,0.3036,0.1187,0.0529,0.0073,0.0411,0.4234,472.3511,1.8891,89133.6819,-1
14,0.3105,0.0612,0.0335,0.0004,0.1877,0.3733,604.7918,1.6782,91811.0293,-1
14,0.3183,0.0659,0.0401,0.0018,0.15,0.3839,583.4652,1.7314,92552.5198,-1
14,0.4495,0.0024,0.0315,0.0003,0.0602,0.4247,513.9155,1.7323,98121.9824,-1
14,0.1833,0.1283,0.0538,0.0053,0.1533,0.4222,504.3021,1.8872,81167.5968,-1
14,0.1345,0.2367,0.0763,0.0013,0.072,0.4029,444.7439,1.959,78181.5044,-1
14,0.2173,0.1214,0.0759,0.0016,0.0817,0.4261,456.7518,1.9425,81175.1849,-1
14,0.2367,0.1309,0.0658,0.0254,0.0462,0.4294,444.2053,1.9443,82795.5926,-1
14,0.2652,0.0344,0.0525,0.0124,0.1494,0.4337,526.5546,1.8474,86011.4337,-1
15,0,0.4449,0.0391,0.0004,0.0087,0.4679,423.1889,2.0979,65552.7337,-1
15,0.4455,0.3875,0.0153,0.0015,0.135,0,579.0123,0.8975,76919.3584,-1
15,0.5264,0.0791,0.0383,0,0.0043,0.3136,433.0733,1.5576,89873.0984,-1
15,0.427,0.4121,0.0002,0,0.1605,0,586.0537,0.9449,73880.5902,-1
15,0.0016,0.2623,0.0084,0,0.0004,0.7188,355.2732,2.5419,66861.2809,-1
15,0.0007,0.2625,0.0084,0,0.0004,0.7195,355.2928,2.5444,66808.6422,-1
15,0,0.4816,0.0482,0.0009,0.0073,0.4139,433.0662,1.9723,66236.3916,-1
15,0.4569,0.3974,0.0171,0.0015,0.11,0,577.704,0.9116,77812.9181,-1
15,0.3523,0.3298,0.0035,0.0003,0.0001,0.3105,493.4371,1.6205,85584.0664,-1
15,0.3202,0.354,0.0034,0.0006,0.0047,0.3139,489.2879,1.6405,84286.7278,-1
15,0.4211,0.2907,0.0026,0.0002,0.0006,0.2822,504.2623,1.5325,86246.4241,-1
15,0.2705,0.4096,0.001,0,0.0005,0.3175,482.9883,1.6817,81969.0549,-1
15,0.4764,0.2206,0.0042,0.0013,0.0006,0.2927,488.3469,1.52,87751.5763,-1
15,0,0.4391,0.0196,0.0008,0,0.5208,418.0801,2.1998,69239.5102,-1
15,0.2795,0.3329,0.0101,0,0.0137,0.3537,466.0861,1.6883,81165.5868,-1
15,0.3823,0.4652,0.0266,0.0008,0.0316,0.0667,552.9982,1.1273,79876.9205,-1
15,0.3829,0.4584,0.0007,0.0005,0.0048,0.1521,543.2185,1.3309,71821.4647,-1
15,0.4116,0.3951,0.0676,0.0008,0.0573,0,554.9426,1.0979,85906.9309,-1
15,0.3352,0.3878,0.0041,0,0.0068,0.2619,507.6367,1.5444,82338.1061,-1
15,0.4429,0.4547,0.0318,0.0029,0.0356,0.0002,569.1384,0.9809,81814.4696,-1
15,0.4246,0.5338,0.0127,0.0013,0.01,0.0049,566.667,1.0452,78937.6931,-1
15,0.4608,0.5174,0.0013,0,0.0003,0.0188,570.3865,1.1059,77557.2032,-1
15,0.3911,0.3857,0.0015,0,0,0.2202,527.1326,1.4243,76650.7276,-1
15,0.0039,0.2738,0.0055,0,0.0012,0.7101,360.0141,2.5237,67822.7374,-1
15,0.4017,0.3926,0.1028,0,0,0,536.1319,1.2497,86706.0042,-1
15,0.455,0.4139,0.011,0.0053,0.1038,0,579.797,0.9309,76808.3122,-1
15,0.4398,0.4509,0.0391,0.0063,0.0208,0.0042,564.4978,1.0043,83241.7349,-1
15,0.0582,0.2756,0.0019,0.0006,0,0.6617,366.3566,2.3425,70898.9172,-1
15,0.0309,0.287,0.0008,0,0.0019,0.6785,367.6622,2.4125,70316.7699,-1
15,0.4154,0.433,0.0005,0.0048,0.1368,0.0089,582.9087,0.9883,74352.4681,-1
15,0.4014,0.3248,0.0007,0.0003,0.0074,0.2646,512.7031,1.5074,83778.664,-1
15,0.3443,0.4545,0.0904,0.0035,0.0084,0.0085,532.712,1.262,86017.5881,-1
15,0.0038,0.2663,0.0071,0,0,0.7157,356.8472,2.5341,67265.0415,-1
15,0.3923,0.4088,0.0896,0.0005,0.0096,0.0096,539.8902,1.2381,87212.8864,-1
15,0.3912,0.3661,0.0006,0.0012,0.0101,0.2303,524.1767,1.4368,78336.9473,-1
15,0.3773,0.452,0.0762,0,0.0183,0,546.4825,1.1819,86517.7399,-1
15,0,0.4977,0.0529,0.0062,0.0062,0.3842,437.1733,1.9193,67211.5079,-1
15,0.4309,0.2597,0.0016,0.0006,0.009,0.2967,496.755,1.5458,87456.1062,-1
15,0.0008,0.3024,0.0007,0.0005,0.0009,0.6941,370.5378,2.4969,69306.1993,-1
15,0.4032,0.3649,0.0005,0.0008,0.0141,0.216,529.0688,1.3921,75832.7917,-1
15,0.1155,0.3047,0.0007,0,0.0006,0.5779,388.7165,2.1095,75583.7373,-1
15,0.0008,0.3441,0.0094,0,0.0009,0.6355,386.3055,2.4421,68012.7153,-1
15,0.0057,0.2854,0.0082,0,0,0.6926,364.3294,2.5133,68022.8186,-1
15,0,0.4308,0.0163,0.0007,0.0002,0.5356,415.5037,2.2312,69779.5375,-1
15,0.4057,0.4054,0.0006,0.0001,0.0021,0.1854,538.1697,1.3506,72673.1769,-1
15,0.2982,0.2608,0.0328,0.0005,0.0174,0.3575,448.2756,1.7197,80346.8048,-1
15,0.3842,0.418,0.0007,0.0005,0.0048,0.1912,534.836,1.3753,73076.6017,-1
15,0.0013,0.436,0.0041,0.0318,0.0043,0.5185,419.9534,2.0797,73586.5098,-1
15,0.4505,0.3661,0.0848,0,0.0017,0.012,541.8354,1.1902,88057.2115,-1
15,0.4556,0.1389,0.0394,0,0.0044,0.3225,449.6556,1.5993,88929.0216,-1
15,0.2891,0.4775,0.1043,0.0006,0.0087,0.0153,515.0595,1.2972,83697.1752,-1
15,0.101,0.4211,0.0006,0.0009,0.0111,0.4647,429.5766,1.8456,76220.5293,-1
15,0.2458,0.3991,0.0067,0.0003,0.0035,0.338,470.1836,1.7039,80084.4066,-1
15,0.2189,0.379,0.0079,0,0.0047,0.3817,452.535,1.7359,78112.5379,-1
15,0.0018,0.3248,0.0043,0,0.0019,0.6629,379.3411,2.4662,68964.2997,-1
15,0,0.5721,0.0007,0.0105,0,0.4161,445.8724,1.8005,74475.529,-1
15,0.2307,0.1646,0.0029,0.0014,0.0011,0.5964,374.2544,1.9499,78687.0817,-1
15,0.3347,0.4495,0.0971,0.0036,0.0089,0.0091,528.1883,1.2778,85439.7541,-1
15,0.4414,0.4474,0.0006,0.0024,0.0984,0.0092,581.9451,1.0112,75401.3143,-1
15,0.4292,0.3748,0.0035,0.0001,0.0081,0.181,538.4397,1.3005,72479.6735,-1
15,0,0.4759,0.0367,0.0004,0.0105,0.4398,431.8127,1.9985,66660.0637,-1
15,0.1431,0.2872,0.0004,0.0211,0.0017,0.546,391.8744,1.9878,77088.717,-1
15,0.0036,0.3354,0.007,0,0.0061,0.641,384.6108,2.4286,68590.0141,-1
15,0.0008,0.3171,0.0007,0,0.0009,0.6797,376.0536,2.4789,69681.3545,-1
15,0.3979,0.2602,0.0104,0.0005,0.0026,0.3179,485.0476,1.5996,87132.3339,-1
15,0.4447,0.4292,0.0002,0,0.1256,0,585.2982,0.9677,74743.693,-1
15,0.398,0.3429,0.0005,0.0022,0.0103,0.2455,519.0114,1.4639,80972.0317,-1
15,0.441,0.2085,0.0187,0,0.0022,0.311,476.1569,1.5715,88599.2032,-1
15,0.4174,0.3615,0.0836,0.0005,0.0499,0.0035,545.0775,1.1698,86876.0429,-1
15,0,0.4014,0.0185,0.0008,0,0.5608,406.4057,2.3124,68461.585,-1
15,0.0063,0.4495,0.0347,0,0.0029,0.472,423.1849,2.0957,66473.3371,-1
15,0.2496,0.4023,0.001,0.0156,0.0011,0.3295,473.2757,1.6921,80642.3428,-1
15,0.0028,0.379,0.0049,0.0001,0,0.6083,398.4268,2.3664,70198.3481,-1
15,0.1182,0.2886,0.004,0.0053,0,0.5799,383.6305,2.1252,74930.4538,-1
15,0.0558,0.2643,0.0018,0.0006,0.002,0.6737,362.153,2.357,70767.9119,-1
15,0.0015,0.3732,0.0048,0.0003,0,0.6154,396.3336,2.3832,69957.2999,-1
15,0.3974,0.3458,0.0007,0.0006,0.0048,0.2501,518.0147,1.4816,81696.0928,-1
15,0.0313,0.5275,0.0143,0.0004,0.0077,0.4045,444.1505,1.8319,72047.4158,-1
15,0.2208,0.4376,0.0011,0.0001,0.0041,0.3353,470.6375,1.7154,79331.3565,-1
15,0.0394,0.3437,0.0007,0,0.021,0.5944,395.325,2.221,72981.6465,-1
15,0.0369,0.4171,0.0066,0,0,0.5328,414.4404,2.1362,73154.5972,-1
15,0.3969,0.3575,0.0005,0.0008,0.0094,0.2345,523.1548,1.4426,79092.7435,-1
15,0.1352,0.4923,0.0056,0.0007,0.0143,0.3463,458.2771,1.7503,75696.8284,-1
15,0.4404,0.5044,0.006,0.0033,0.0398,0.0002,575.173,1.0207,77291.6549,-1
15,0.0452,0.271,0.0009,0,0,0.682,362.7548,2.3903,70524.6853,-1
15,0.0702,0.3026,0.004,0,0,0.6191,378.5809,2.2718,72233.9116,-1
15,0,0.5482,0.0156,0.0004,0.0043,0.4159,443.6543,1.8565,71239.5591,-1
15,0.4344,0.3734,0.0893,0.0027,0.0026,0.0082,540.7609,1.2115,87773.2823,-1
15,0,0.479,0.001,0.0148,0,0.5042,428.6228,2.0149,74838.4417,-1
15,0,0.5112,0.0353,0.0033,0.0052,0.4096,438.5363,1.9071,67630.5911,-1
15,0.4863,0.1426,0.0251,0.0067,0.0003,0.3138,456.361,1.5672,89396.2186,-1
15,0.0963,0.4218,0.0007,0.001,0.0025,0.4769,426.2244,1.8839,76337.4809,-1
15,0.3963,0.3526,0.0007,0.0006,0.0047,0.2446,519.8988,1.4703,80823.9403,-1
15,0.0023,0.4112,0.0039,0,0.0056,0.5731,410.3824,2.2633,71622.185,-1
15,0.5296,0.0744,0.036,0,0.0029,0.3212,431.039,1.5817,89748.8981,-1
15,0.4283,0.4446,0.0005,0.0008,0.0101,0.1151,556.035,1.2607,73339.8613,-1
15,0.4106,0.338,0.0023,0,0.0101,0.2368,521.3495,1.4295,79640.8707,-1
15,0.3328,0.3583,0.0017,0.0001,0.0008,0.3047,495.0633,1.6284,84870.7045,-1
15,0.0053,0.3333,0.0076,0,0,0.6462,382.4212,2.4485,68298.952,-1
15,0.005,0.3048,0.0082,0,0,0.6738,371.721,2.4925,68227.9642,-1
15,0.4528,0.383,0.0753,0.0001,0.0024,0.0111,547.3266,1.1547,87888.6202,-1
15,0,0.3901,0.0133,0.0008,0,0.5824,402.418,2.3477,68741.6317,-1
15,0.4048,0.4087,0.0006,0.0025,0.0126,0.1702,541.9301,1.3171,71948.5417,-1
15,0.3007,0.3486,0.0065,0,0.0003,0.3374,477.2558,1.6745,82671.8021,-1
15,0.3812,0.173,0.0457,0.0006,0.0037,0.35,442.3523,1.698,84644.1467,-1
15,0.3756,0.4363,0.0013,0.0006,0.0076,0.1772,536.897,1.3565,72367.1437,-1
15,0.4052,0.4852,0.0188,0.0004,0.0434,0.0282,565.7316,1.0681,79471.9687,-1
15,0.0016,0.3971,0.0086,0.0001,0,0.5839,404.5915,2.329,69905.5616,-1
15,0.37,0.3453,0.0008,0.0003,0.0015,0.2814,506.5522,1.5694,84987.6688,-1
15,0.0014,0.3192,0.002,0.0001,0.0032,0.6722,377.4855,2.468,69520.9579,-1
15,0,0.4441,0.0087,0.0011,0.0003,0.5371,418.9628,2.1914,71746.5031,-1
15,0.1498,0.3283,0.0031,0.0015,0.0061,0.508,409.1785,1.9343,76411.9941,-1
15,0.5362,0.0806,0.0251,0,0.0134,0.3195,435.7495,1.5707,89459.7091,-1
15,0,0.6132,0.0012,0.0013,0.02,0.3631,454.8919,1.7748,73498.5251,-1
15,0.0362,0.3739,0.0007,0,0.0193,0.5692,405.271,2.1711,73728.5221,-1
15,0.3706,0.445,0.0665,0.0001,0.0512,0,551.742,1.1149,85225.8524,-1
15,0.0225,0.3021,0.001,0.0001,0,0.6734,372.0788,2.4285,70142.5642,-1
15,0.4107,0.4477,0.0266,0.002,0.0865,0,572.9348,0.959,79621.9874,-1
15,0.0035,0.3285,0.0132,0.0005,0,0.6412,380.6924,2.4564,66973.3074,-1
15,0.397,0.3397,0.0007,0.0001,0.0075,0.2544,516.5114,1.4888,82329.607,-1
15,0.1767,0.4329,0.017,0.0102,0.0034,0.3428,454.4717,1.7417,75925.6513,-1
15,0.3665,0.2397,0.0153,0.0005,0.0024,0.3603,464.4451,1.6711,84070.4084,-1
15,0.2407,0.387,0.0011,0,0.0045,0.3655,464.0004,1.7056,80226.5864,-1
15,0.3961,0.3298,0.0008,0.0012,0.0006,0.2708,510.7948,1.5305,84438.4613,-1
15,0.2051,0.255,0.0006,0.0016,0.0068,0.5304,400.3331,1.8967,77995.2538,-1
15,0.0959,0.4259,0.0007,0,0.026,0.4509,434.4223,1.8108,76117.4525,-1
15,0.3917,0.3374,0.0009,0.0007,0.0101,0.2582,514.6697,1.4972,82814.9349,-1
15,0.409,0.4592,0.0012,0,0.0003,0.1291,550.6282,1.2946,72751.4043,-1
15,0.4651,0.4256,0.0324,0.001,0.0128,0.0307,562.1025,1.0374,82633.716,-1
15,0.3971,0.5091,0.0155,0.0031,0.0102,0.0496,557.5511,1.1469,79254.1696,-1
15,0.0023,0.3902,0.004,0,0.0057,0.5938,403.6197,2.3185,70821.6076,-1
15,0.4132,0.491,0.0369,0.0038,0.0091,0.0091,560.5858,1.0325,82954.536,-1
15,0.0261,0.5579,0.0119,0.0004,0.0516,0.3402,460.5213,1.7562,71530.9335,-1
15,0.0318,0.3747,0.0009,0.0003,0.0065,0.585,401.4089,2.2356,72799.2317,-1
15,0.4034,0.5037,0.0153,0.0031,0.01,0.0491,558.8285,1.1427,79297.7026,-1
15,0.398,0.4842,0.0277,0.0009,0.0353,0.0262,561.7285,1.0592,81057.5986,-1
